snapshot_at,release_id,release_tag,channel,published_at,prerelease,asset_id,name,created_at,updated_at,size,content_type,download_count,delta,platform,architecture,edition,package_type,delivery_role,status
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","493790061","CMTrace-Open-Lite_Nightly_20260729_116_5a6470a0e9d6_x64.exe","2026-07-29T08:18:29Z","2026-07-29T08:18:30Z","20927752","application/octet-stream","3","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","493790083","CMTrace-Open_Nightly_20260729_116_5a6470a0e9d6_x64.exe","2026-07-29T08:18:30Z","2026-07-29T08:18:31Z","27872008","application/octet-stream","21","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","495096624","CMTrace-Open-Lite_Nightly_20260730_117_cf4fb41b3dac_x64.exe","2026-07-30T08:10:48Z","2026-07-30T08:10:49Z","20988168","application/octet-stream","1","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","495096647","CMTrace-Open_Nightly_20260730_117_cf4fb41b3dac_x64.exe","2026-07-30T08:10:49Z","2026-07-30T08:10:50Z","27895040","application/octet-stream","6","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","496437373","CMTrace-Open-Lite_Nightly_20260731_118_a7c63101de44_x64.exe","2026-07-31T08:22:37Z","2026-07-31T08:22:39Z","20988168","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","496437406","CMTrace-Open_Nightly_20260731_118_a7c63101de44_x64.exe","2026-07-31T08:22:39Z","2026-07-31T08:22:40Z","27895048","application/octet-stream","1","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","497716493","CMTrace-Open-Lite_Nightly_20260801_119_0e1baa95dc4d_x64.exe","2026-08-01T08:08:39Z","2026-08-01T08:08:40Z","20995840","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","497716505","CMTrace-Open_Nightly_20260801_119_0e1baa95dc4d_x64.exe","2026-08-01T08:08:40Z","2026-08-01T08:08:41Z","28009728","application/octet-stream","4","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","498709426","CMTrace-Open-Lite_Nightly_20260802_120_2ae659c0eb05_x64.exe","2026-08-02T08:08:46Z","2026-08-02T08:08:47Z","21000968","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","498709440","CMTrace-Open_Nightly_20260802_120_2ae659c0eb05_x64.exe","2026-08-02T08:08:47Z","2026-08-02T08:08:49Z","28055816","application/octet-stream","0","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","499819868","CMTrace-Open-Lite_Nightly_20260803_121_614c8b004680_x64.exe","2026-08-03T08:35:12Z","2026-08-03T08:35:13Z","21295368","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","499819882","CMTrace-Open_Nightly_20260803_121_614c8b004680_x64.exe","2026-08-03T08:35:13Z","2026-08-03T08:35:15Z","28321544","application/octet-stream","0","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","501081013","CMTrace-Open-Lite_Nightly_20260804_122_b54aea1f0eb6_x64.exe","2026-08-04T08:16:12Z","2026-08-04T08:16:13Z","21295872","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","501081029","CMTrace-Open_Nightly_20260804_122_b54aea1f0eb6_x64.exe","2026-08-04T08:16:13Z","2026-08-04T08:16:15Z","28324096","application/octet-stream","3","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","502365007","CMTrace-Open-Lite_Nightly_20260805_123_8113e17886c5_x64.exe","2026-08-05T08:18:28Z","2026-08-05T08:18:29Z","21303040","application/octet-stream","0","0","windows","x64","lite","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","502365020","CMTrace-Open_Nightly_20260805_123_8113e17886c5_x64.exe","2026-08-05T08:18:29Z","2026-08-05T08:18:31Z","30036224","application/octet-stream","0","0","windows","x64","full","portable-exe","manual-only","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","503678072","CMTrace-Open-Lite_Nightly_20260806_124_208d7a49b51b_x64.exe","2026-08-06T08:17:55Z","2026-08-06T08:17:56Z","21359872","application/octet-stream","0","","windows","x64","lite","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","503678094","CMTrace-Open_Nightly_20260806_124_208d7a49b51b_x64.exe","2026-08-06T08:17:56Z","2026-08-06T08:17:57Z","30046464","application/octet-stream","2","","windows","x64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","477677288","CMTrace-Open_Nightly_20260715_77_30b4e39e438c_x64-setup.exe.sig","2026-07-15T07:59:12Z","2026-07-15T07:59:12Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","478928730","CMTrace-Open_Nightly_20260716_78_d6d4c7235666_x64-setup.exe.sig","2026-07-16T08:05:40Z","2026-07-16T08:05:41Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","480128633","CMTrace-Open_Nightly_20260717_79_d6d4c7235666_x64-setup.exe.sig","2026-07-17T08:01:38Z","2026-07-17T08:01:38Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","481283321","CMTrace-Open_Nightly_20260718_80_d6d4c7235666_x64-setup.exe.sig","2026-07-18T07:53:19Z","2026-07-18T07:53:19Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","482212928","CMTrace-Open_Nightly_20260719_81_d6d4c7235666_x64-setup.exe.sig","2026-07-19T08:03:33Z","2026-07-19T08:03:34Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","484083034","CMTrace-Open_Nightly_20260721_83_a177e01791a6_x64-setup.exe.sig","2026-07-21T00:52:58Z","2026-07-21T00:52:58Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","485324231","CMTrace-Open_Nightly_20260722_86_f94de41c40c0_x64-setup.exe.sig","2026-07-22T00:41:06Z","2026-07-22T00:41:06Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","486519501","CMTrace-Open_Nightly_20260722_91_053377ee8a9d_x64-setup.exe.sig","2026-07-22T23:17:31Z","2026-07-22T23:17:32Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","487786401","CMTrace-Open_Nightly_20260723_105_c5e3ebcba48b_x64-setup.exe.sig","2026-07-24T00:03:17Z","2026-07-24T00:03:17Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","488681779","CMTrace-Open_Nightly_20260724_111_5a6559b846f7_x64-setup.exe.sig","2026-07-24T18:12:22Z","2026-07-24T18:12:23Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","489278583","CMTrace-Open_Nightly_20260725_112_f1331120ab2f_x64-setup.exe.sig","2026-07-25T08:01:53Z","2026-07-25T08:01:53Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","490177393","CMTrace-Open_Nightly_20260726_113_f1331120ab2f_x64-setup.exe.sig","2026-07-26T08:10:05Z","2026-07-26T08:10:05Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","491216607","CMTrace-Open_Nightly_20260727_114_7a5721906492_x64-setup.exe.sig","2026-07-27T08:33:27Z","2026-07-27T08:33:27Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","492463652","CMTrace-Open_Nightly_20260728_115_d43d372df66c_x64-setup.exe.sig","2026-07-28T08:15:11Z","2026-07-28T08:15:12Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","493790078","CMTrace-Open_Nightly_20260729_116_5a6470a0e9d6_x64-setup.exe.sig","2026-07-29T08:18:30Z","2026-07-29T08:18:30Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","495096645","CMTrace-Open_Nightly_20260730_117_cf4fb41b3dac_x64-setup.exe.sig","2026-07-30T08:10:49Z","2026-07-30T08:10:49Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","496437403","CMTrace-Open_Nightly_20260731_118_a7c63101de44_x64-setup.exe.sig","2026-07-31T08:22:39Z","2026-07-31T08:22:39Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","497716504","CMTrace-Open_Nightly_20260801_119_0e1baa95dc4d_x64-setup.exe.sig","2026-08-01T08:08:40Z","2026-08-01T08:08:40Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","498709439","CMTrace-Open_Nightly_20260802_120_2ae659c0eb05_x64-setup.exe.sig","2026-08-02T08:08:47Z","2026-08-02T08:08:47Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","499819879","CMTrace-Open_Nightly_20260803_121_614c8b004680_x64-setup.exe.sig","2026-08-03T08:35:13Z","2026-08-03T08:35:13Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","501081022","CMTrace-Open_Nightly_20260804_122_b54aea1f0eb6_x64-setup.exe.sig","2026-08-04T08:16:13Z","2026-08-04T08:16:13Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","502365018","CMTrace-Open_Nightly_20260805_123_8113e17886c5_x64-setup.exe.sig","2026-08-05T08:18:29Z","2026-08-05T08:18:29Z","460","application/pgp-signature","0","0","windows","x64","full","signature","supporting-file","replaced"
"2026-08-07T01:29:28.989Z","322160744","nightly","nightly","2026-05-13T22:04:10Z","true","503678095","CMTrace-Open_Nightly_20260806_124_208d7a49b51b_x64-setup.exe.sig","2026-08-06T08:17:56Z","2026-08-06T08:17:56Z","460","application/pgp-signature","0","","windows","x64","full","signature","supporting-file","current"
"2026-08-07T01:29:28.989Z","296507341","v0.2.0","stable","2026-03-13T03:39:39Z","false","372820895","CMTrace.Open_0.2.0_amd64.AppImage","2026-03-13T03:41:01Z","2026-03-13T03:41:04Z","77957624","application/zip","3","0","linux","x64","full","appimage","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","296507341","v0.2.0","stable","2026-03-13T03:39:39Z","false","372820883","CMTrace.Open_0.2.0_amd64.deb","2026-03-13T03:40:59Z","2026-03-13T03:41:00Z","5400190","application/zip","4","0","linux","x64","full","deb","manual-only","current"
"2026-08-07T01:29:28.989Z","296507341","v0.2.0","stable","2026-03-13T03:39:39Z","false","372820887","CMTrace.Open-0.2.0-1.x86_64.rpm","2026-03-13T03:41:00Z","2026-03-13T03:41:01Z","5402925","application/zip","5","0","linux","x64","full","rpm","manual-only","current"
"2026-08-07T01:29:28.989Z","296507341","v0.2.0","stable","2026-03-13T03:39:39Z","false","372820275","CMTrace.Open_0.2.0_aarch64.dmg","2026-03-13T03:39:40Z","2026-03-13T03:39:40Z","5193655","application/zip","4","0","macos","arm64","full","dmg","manual-only","current"
"2026-08-07T01:29:28.989Z","296507341","v0.2.0","stable","2026-03-13T03:39:39Z","false","372820285","CMTrace.Open_aarch64.app.tar.gz","2026-03-13T03:39:41Z","2026-03-13T03:39:41Z","4923465","application/zip","3","0","unknown","unknown","unknown","unknown","unknown","current"
"2026-08-07T01:29:28.989Z","296507341","v0.2.0","stable","2026-03-13T03:39:39Z","false","372826832","CMTrace-Open_0.2.0_arm64.msi","2026-03-13T03:55:37Z","2026-03-13T03:55:38Z","4431872","application/octet-stream","14","0","windows","arm64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","296507341","v0.2.0","stable","2026-03-13T03:39:39Z","false","372826831","CMTrace-Open_0.2.0_arm64.exe","2026-03-13T03:55:37Z","2026-03-13T03:55:38Z","11711952","application/x-msdownload","3","0","windows","arm64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","296507341","v0.2.0","stable","2026-03-13T03:39:39Z","false","372826803","CMTrace-Open_0.2.0_x64.msi","2026-03-13T03:55:33Z","2026-03-13T03:55:34Z","4710400","application/octet-stream","44","0","windows","x64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","296507341","v0.2.0","stable","2026-03-13T03:39:39Z","false","372826802","CMTrace-Open_0.2.0_x64.exe","2026-03-13T03:55:33Z","2026-03-13T03:55:34Z","14105552","application/x-msdownload","19","0","windows","x64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","296928323","v0.3.0","stable","2026-03-14T01:15:44Z","false","373489167","CMTrace.Open_0.3.0_amd64.AppImage","2026-03-14T01:19:25Z","2026-03-14T01:19:27Z","78060024","application/zip","2","0","linux","x64","full","appimage","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","296928323","v0.3.0","stable","2026-03-14T01:15:44Z","false","373489150","CMTrace.Open_0.3.0_amd64.deb","2026-03-14T01:19:23Z","2026-03-14T01:19:24Z","5504624","application/zip","1","0","linux","x64","full","deb","manual-only","current"
"2026-08-07T01:29:28.989Z","296928323","v0.3.0","stable","2026-03-14T01:15:44Z","false","373489163","CMTrace.Open-0.3.0-1.x86_64.rpm","2026-03-14T01:19:24Z","2026-03-14T01:19:25Z","5505335","application/zip","1","0","linux","x64","full","rpm","manual-only","current"
"2026-08-07T01:29:28.989Z","296928323","v0.3.0","stable","2026-03-14T01:15:44Z","false","373487830","CMTrace.Open_0.3.0_aarch64.dmg","2026-03-14T01:16:39Z","2026-03-14T01:16:40Z","5284067","application/zip","2","0","macos","arm64","full","dmg","manual-only","current"
"2026-08-07T01:29:28.989Z","296928323","v0.3.0","stable","2026-03-14T01:15:44Z","false","373487837","CMTrace.Open_aarch64.app.tar.gz","2026-03-14T01:16:40Z","2026-03-14T01:16:41Z","5014108","application/zip","1","0","unknown","unknown","unknown","unknown","unknown","current"
"2026-08-07T01:29:28.989Z","296928323","v0.3.0","stable","2026-03-14T01:15:44Z","false","373491420","CMTrace-Open_0.3.0_arm64.msi","2026-03-14T01:25:04Z","2026-03-14T01:25:04Z","4583424","application/octet-stream","179","1","windows","arm64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","296928323","v0.3.0","stable","2026-03-14T01:15:44Z","false","373491418","CMTrace-Open_0.3.0_arm64.exe","2026-03-14T01:25:04Z","2026-03-14T01:25:05Z","12186576","application/x-msdownload","1","0","windows","arm64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","296928323","v0.3.0","stable","2026-03-14T01:15:44Z","false","373491517","CMTrace-Open_0.3.0_x64.msi","2026-03-14T01:25:15Z","2026-03-14T01:25:16Z","4857856","application/octet-stream","180","1","windows","x64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","296928323","v0.3.0","stable","2026-03-14T01:15:44Z","false","373491518","CMTrace-Open_0.3.0_x64.exe","2026-03-14T01:25:15Z","2026-03-14T01:25:16Z","14774736","application/x-msdownload","8","0","windows","x64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","297729884","v0.4.0","stable","2026-03-17T00:50:20Z","false","375377287","CMTrace.Open_0.4.0_amd64.AppImage","2026-03-17T00:57:01Z","2026-03-17T00:57:03Z","78551544","application/zip","1","0","linux","x64","full","appimage","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","297729884","v0.4.0","stable","2026-03-17T00:50:20Z","false","375377278","CMTrace.Open_0.4.0_amd64.deb","2026-03-17T00:56:59Z","2026-03-17T00:57:00Z","6049952","application/zip","1","0","linux","x64","full","deb","manual-only","current"
"2026-08-07T01:29:28.989Z","297729884","v0.4.0","stable","2026-03-17T00:50:20Z","false","375377283","CMTrace.Open-0.4.0-1.x86_64.rpm","2026-03-17T00:57:00Z","2026-03-17T00:57:00Z","6052458","application/zip","1","0","linux","x64","full","rpm","manual-only","current"
"2026-08-07T01:29:28.989Z","297729884","v0.4.0","stable","2026-03-17T00:50:20Z","false","375375889","CMTrace.Open_0.4.0_aarch64.dmg","2026-03-17T00:53:43Z","2026-03-17T00:53:45Z","5782025","application/zip","3","0","macos","arm64","full","dmg","manual-only","current"
"2026-08-07T01:29:28.989Z","297729884","v0.4.0","stable","2026-03-17T00:50:20Z","false","375375904","CMTrace.Open_aarch64.app.tar.gz","2026-03-17T00:53:45Z","2026-03-17T00:53:46Z","5514834","application/zip","2","0","unknown","unknown","unknown","unknown","unknown","current"
"2026-08-07T01:29:28.989Z","297729884","v0.4.0","stable","2026-03-17T00:50:20Z","false","375380083","CMTrace-Open_0.4.0_arm64.msi","2026-03-17T01:02:23Z","2026-03-17T01:02:24Z","5804032","application/octet-stream","186","1","windows","arm64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","297729884","v0.4.0","stable","2026-03-17T00:50:20Z","false","375380084","CMTrace-Open_0.4.0_arm64.exe","2026-03-17T01:02:23Z","2026-03-17T01:02:24Z","14653912","application/x-msdownload","3","0","windows","arm64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","297729884","v0.4.0","stable","2026-03-17T00:50:20Z","false","375380288","CMTrace-Open_0.4.0_x64.msi","2026-03-17T01:02:48Z","2026-03-17T01:02:49Z","6164480","application/octet-stream","233","3","windows","x64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","297729884","v0.4.0","stable","2026-03-17T00:50:20Z","false","375380287","CMTrace-Open_0.4.0_x64.exe","2026-03-17T01:02:48Z","2026-03-17T01:02:49Z","17716184","application/x-msdownload","14","0","windows","x64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","299814348","v0.5.0","stable","2026-03-21T22:26:25Z","false","378764533","CMTrace.Open_0.5.0_amd64.AppImage","2026-03-21T22:30:12Z","2026-03-21T22:30:14Z","79059448","application/zip","5","0","linux","x64","full","appimage","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","299814348","v0.5.0","stable","2026-03-21T22:26:25Z","false","378764515","CMTrace.Open_0.5.0_amd64.deb","2026-03-21T22:30:11Z","2026-03-21T22:30:11Z","6571584","application/zip","2","0","linux","x64","full","deb","manual-only","current"
"2026-08-07T01:29:28.989Z","299814348","v0.5.0","stable","2026-03-21T22:26:25Z","false","378764524","CMTrace.Open-0.5.0-1.x86_64.rpm","2026-03-21T22:30:11Z","2026-03-21T22:30:12Z","6572029","application/zip","4","0","linux","x64","full","rpm","manual-only","current"
"2026-08-07T01:29:28.989Z","299814348","v0.5.0","stable","2026-03-21T22:26:25Z","false","378763719","CMTrace.Open_0.5.0_aarch64.dmg","2026-03-21T22:27:45Z","2026-03-21T22:27:46Z","10870548","application/zip","5","0","macos","arm64","full","dmg","manual-only","current"
"2026-08-07T01:29:28.989Z","299814348","v0.5.0","stable","2026-03-21T22:26:25Z","false","378763725","CMTrace.Open_aarch64.app.tar.gz","2026-03-21T22:27:46Z","2026-03-21T22:27:47Z","8298964","application/zip","4","0","unknown","unknown","unknown","unknown","unknown","current"
"2026-08-07T01:29:28.989Z","299814348","v0.5.0","stable","2026-03-21T22:26:25Z","false","378766583","CMTrace-Open_0.5.0_arm64.msi","2026-03-21T22:36:14Z","2026-03-21T22:36:15Z","6168576","application/octet-stream","175","1","windows","arm64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","299814348","v0.5.0","stable","2026-03-21T22:26:25Z","false","378766582","CMTrace-Open_0.5.0_arm64.exe","2026-03-21T22:36:14Z","2026-03-21T22:36:15Z","15104112","application/x-msdownload","176","1","windows","arm64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","299814348","v0.5.0","stable","2026-03-21T22:26:25Z","false","378766808","CMTrace-Open_0.5.0_x64.msi","2026-03-21T22:37:00Z","2026-03-21T22:37:01Z","6516736","application/octet-stream","186","3","windows","x64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","299814348","v0.5.0","stable","2026-03-21T22:26:25Z","false","378766807","CMTrace-Open_0.5.0_x64.exe","2026-03-21T22:37:00Z","2026-03-21T22:37:01Z","18155472","application/x-msdownload","183","1","windows","x64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","299921491","v0.5.1","stable","2026-03-22T16:06:43Z","false","379164768","CMTrace.Open_0.5.1_amd64.AppImage","2026-03-22T16:08:23Z","2026-03-22T16:08:26Z","79063544","application/zip","3","0","linux","x64","full","appimage","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","299921491","v0.5.1","stable","2026-03-22T16:06:43Z","false","379164751","CMTrace.Open_0.5.1_amd64.deb","2026-03-22T16:08:20Z","2026-03-22T16:08:21Z","6570130","application/zip","2","0","linux","x64","full","deb","manual-only","current"
"2026-08-07T01:29:28.989Z","299921491","v0.5.1","stable","2026-03-22T16:06:43Z","false","379164755","CMTrace.Open-0.5.1-1.x86_64.rpm","2026-03-22T16:08:21Z","2026-03-22T16:08:22Z","6570873","application/zip","2","0","linux","x64","full","rpm","manual-only","current"
"2026-08-07T01:29:28.989Z","299921491","v0.5.1","stable","2026-03-22T16:06:43Z","false","379164148","CMTrace.Open_0.5.1_aarch64.dmg","2026-03-22T16:06:44Z","2026-03-22T16:06:45Z","10884213","application/zip","24","0","macos","arm64","full","dmg","manual-only","current"
"2026-08-07T01:29:28.989Z","299921491","v0.5.1","stable","2026-03-22T16:06:43Z","false","379164158","CMTrace.Open_aarch64.app.tar.gz","2026-03-22T16:06:46Z","2026-03-22T16:06:47Z","8304539","application/zip","1","0","unknown","unknown","unknown","unknown","unknown","current"
"2026-08-07T01:29:28.989Z","299921491","v0.5.1","stable","2026-03-22T16:06:43Z","false","379166318","CMTrace-Open_0.5.1_arm64.msi","2026-03-22T16:13:02Z","2026-03-22T16:13:03Z","6172672","application/octet-stream","211","1","windows","arm64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","299921491","v0.5.1","stable","2026-03-22T16:06:43Z","false","379166317","CMTrace-Open_0.5.1_arm64.exe","2026-03-22T16:13:02Z","2026-03-22T16:13:03Z","15104984","application/x-msdownload","178","1","windows","arm64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","299921491","v0.5.1","stable","2026-03-22T16:06:43Z","false","379165928","CMTrace-Open_0.5.1_x64.msi","2026-03-22T16:12:07Z","2026-03-22T16:12:08Z","6516736","application/octet-stream","408","3","windows","x64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","299921491","v0.5.1","stable","2026-03-22T16:06:43Z","false","379165927","CMTrace-Open_0.5.1_x64.exe","2026-03-22T16:12:07Z","2026-03-22T16:12:08Z","18155480","application/x-msdownload","336","1","windows","x64","full","portable-exe","manual-only","current"
"2026-08-07T01:29:28.989Z","301211821","v0.6.0","stable","2026-03-25T13:36:59Z","true","381283331","CMTrace.Open_0.6.0_amd64.AppImage","2026-03-25T13:44:14Z","2026-03-25T13:44:16Z","79231480","application/zip","1","0","linux","x64","full","appimage","mixed-manual-update","current"
"2026-08-07T01:29:28.989Z","301211821","v0.6.0","stable","2026-03-25T13:36:59Z","true","381283316","CMTrace.Open_0.6.0_amd64.deb","2026-03-25T13:44:13Z","2026-03-25T13:44:13Z","6752466","application/zip","1","0","linux","x64","full","deb","manual-only","current"
"2026-08-07T01:29:28.989Z","301211821","v0.6.0","stable","2026-03-25T13:36:59Z","true","381283322","CMTrace.Open-0.6.0-1.x86_64.rpm","2026-03-25T13:44:13Z","2026-03-25T13:44:14Z","6752049","application/zip","1","0","linux","x64","full","rpm","manual-only","current"
"2026-08-07T01:29:28.989Z","301211821","v0.6.0","stable","2026-03-25T13:36:59Z","true","381283140","CMTrace.Open_0.6.0_aarch64.dmg","2026-03-25T13:43:57Z","2026-03-25T13:43:59Z","11040265","application/zip","3","0","macos","arm64","full","dmg","manual-only","current"
"2026-08-07T01:29:28.989Z","301211821","v0.6.0","stable","2026-03-25T13:36:59Z","true","381283178","CMTrace.Open_aarch64.app.tar.gz","2026-03-25T13:43:59Z","2026-03-25T13:44:09Z","8460067","application/zip","1","0","unknown","unknown","unknown","unknown","unknown","current"
"2026-08-07T01:29:28.989Z","301211821","v0.6.0","stable","2026-03-25T13:36:59Z","true","381286962","CMTrace-Open_0.6.0_arm64.msi","2026-03-25T13:48:50Z","2026-03-25T13:48:51Z","6303744","application/octet-stream","3","0","windows","arm64","full","msi","manual-only","current"
"2026-08-07T01:29:28.989Z","301211821","v0.6.0","stable","2026-03-25T13:36:59Z","true","381286965","CMTrace-Open_0.6.0_arm64.exe","2026-03-25T13:48:50Z","2026-03-25T13:48:51Z","15447000","application/x-msdownload","2","0","windows","arm64","full","portable-exe","manual-only","current"
